X;Y;LINIE;KM;Dst-Abk;BPS NAME;TYP TEXT;TYP AUSWAHL;ID-AUTOMAT;SPRACHE;ABK STRVERW;LAUF_NR;geopos
1249484.32;2679298.345;708;4.166;ZAS;Zurich Altstetten;ePOS;ePOS;03001259;Deutsch;SBB CFF FFS;1;47.3914122185,8.48894294747
1256925.043;2666140.647;703;42.758;WE;Wettingen;ePOS;ePOS;03505254;Deutsch;SBB CFF FFS;7;47.4597831121,8.31578460809
1252803.298;2680722.46;703;26.142;ZAF;Zurich Affoltern;S-POS;S-POS;03008253;Deutsch;SBB CFF FFS;-2;47.4210879206,8.50840248832
1255423.525;2669373.868;703;38.988;WUER;Wurenlos;S-POS;S-POS;03529252;Deutsch;SBB CFF FFS;5;47.4459464042,8.35842657135
1255403.047;2669369.311;703;38.993;WUER;Wurenlos;ePOS;ePOS;03529253;Deutsch;SBB CFF FFS;5;47.4457627169,8.35836297565
1252794.27;2680702.844;703;26.142;ZAF;Zurich Affoltern;ePOS;ePOS;03008254;Deutsch;SBB CFF FFS;-2;47.4210091339,8.50814092804
1256478.007;2671640.919;703;36.433;OF;Otelfingen;ePOS;ePOS;03528253;Deutsch;SBB CFF FFS;4;47.4551868988,8.38865091597
1254462.169;2677980.807;703;29.492;REG;Regensdorf-Watt;ePOS;ePOS;03526253;Deutsch;SBB CFF FFS;1;47.4363371184,8.47236245742
1256310.858;2675306.999;703;32.733;BUD;Buchs-Dallikon;ePOS;ePOS;03527253;Deutsch;SBB CFF FFS;2;47.4532743267,8.43723332588
1256560.949;2672657.423;703;35.395;OFR;Otelfingen Golfpark;S-POS;S-POS;03525251;Deutsch;SBB CFF FFS;3;47.4558213715,8.40214289116
1256926.181;2666139.432;703;42.759;WE;Wettingen;ePOS;ePOS;03505255;Deutsch;SBB CFF FFS;7;47.4597934688,8.31576866468
1252561.376;2683417.681;703;23.349;ZSEB;Zurich Seebach;ePOS;ePOS;03007253;Deutsch;SBB CFF FFS;-2;47.4185762839,8.54407121626
1254519.897;2677945.78;703;29.522;REG;Regensdorf-Watt;S-POS;S-POS;03526252;Deutsch;SBB CFF FFS;1;47.4368604326,8.47190825762
1260467.086;2661368.231;702;27.482;TG;Turgi;ePOS;ePOS;03503255;Deutsch;SBB CFF FFS;-2;47.4921007773,8.25298460018
1260455.393;2661350.897;702;27.492;TG;Turgi;Andere;Andere;;Deutsch;SBB CFF FFS;-2;47.4919972343,8.25275298369
1263608.739;2660412.978;702;31.045;SIG;Siggenthal-Wurenlingen;S-POS;S-POS;;Deutsch;SBB CFF FFS;-2;47.5204433713,8.24073519831
1270408.43;2661061.229;702;38.222;KLI;Klingnau;ePOS;ePOS;16176251;Deutsch;SBB CFF FFS;2;47.5815348086,8.25027502154
1269750.216;2661510.452;702;37.395;DOE;Dottingen;ePOS;ePOS;03501251;Deutsch;SBB CFF FFS;2;47.5755734584,8.25615474446
1269751.811;2661510.07;702;37.396;DOE;Dottingen;ePOS;ePOS;03501253;Deutsch;SBB CFF FFS;2;47.5755878382,8.25614988847
1260467.706;2661366.742;702;27.483;TG;Turgi;ePOS;ePOS;03503254;Deutsch;SBB CFF FFS;-2;47.4921064922,8.25296492779
1268713.619;2670397.063;701;34.512;RUEN;Rumikon AG;ePOS;ePOS;03415251;Deutsch;SBB CFF FFS;9;47.5653587023,8.37409168679
1271208.234;2664449.238;701;41.417;ZZ;Bad Zurzach;ePOS;ePOS;03409252;Deutsch;SBB CFF FFS;13;47.5884036925,8.29542254952
1267853.409;2646856.243;701;65.52;LFG;Laufenburg;ePOS;ePOS;00035252;Deutsch;SBB CFF FFS;23;47.5597237043,8.06119568944
1268894.941;2673744.369;701;30.244;KAAG;Kaiserstuhl AG;ePOS;ePOS;;Deutsch;SBB CFF FFS;9;47.5666219624,8.41859786255
1269212.944;2666894.882;701;38.083;REK;Rekingen AG;S-POS;S-POS;ID 54114;Deutsch;SBB CFF FFS;11;47.5702152645,8.327632262
1273499.813;2660272.8;701;46.92;KBD;Koblenz Dorf;ePOS;ePOS;03411252;Deutsch;SBB CFF FFS;14;47.6094088269,8.24021521891
1269368.824;2677462.014;701;26.151;ZWD;Zweidlen;S-POS;S-POS;3405252;Deutsch;SBB CFF FFS;6;47.5704555076,8.46807807472
1269035.342;2668769.935;701;36.19;MELN;Mellikon;S-POS;S-POS;ID 54067;Deutsch;SBB CFF FFS;10;47.5684243882,8.35252138632
1272566.514;2663069.121;701;43.392;RIET;Rietheim;S-POS;S-POS;ID 54121;Deutsch;SBB CFF FFS;14;47.6007528478,8.277269333
1272504.434;2659290.473;701;48.357;KB;Koblenz;ePOS;ePOS;00329252;Deutsch;SBB CFF FFS;15;47.6005467656,8.22701875129
1267838.505;2646839.812;701;65.542;LFG;Laufenburg;TNW;Andere;;Deutsch;SBB CFF FFS;23;47.5595908378,8.06097581205
1261979.129;2643268.363;700;51.821;FCK;Frick;ePOS;ePOS;00305254;Deutsch;SBB CFF FFS;2;47.5071391124,8.01295486068
1266788.717;2626602.67;700;71.635;RF;Rheinfelden;Andere;Andere;;Deutsch;SBB CFF FFS;11;47.5512798857,7.79202991483
1264479.189;2620417.468;700;78.376;PRSR;Pratteln Salina Raurica;ePOS;ePOS;17131252;Deutsch;SBB CFF FFS;13;47.5307295723,7.70975642939
1259161.412;2658037.587;700;31.3;BG;Brugg AG;ePOS;ePOS;00309262;Deutsch;SBB CFF FFS;-5;47.4806605312,8.20861963499
1265791.513;2638415.531;700;58.766;STS;Stein-Sackingen;Andere;Andere;;Deutsch;SBB CFF FFS;7;47.5417275429,7.94887034361
1267998.457;2629750.137;700;68.257;MOE;Mohlin;ePOS;ePOS;00302252;Deutsch;SBB CFF FFS;9;47.5620250052,7.83392321092
1261978.254;2643269.757;700;51.821;FCK;Frick;ePOS;ePOS;00305253;Deutsch;SBB CFF FFS;2;47.5071311513,8.01297327865
1265373.083;2621495.26;700;76.967;KAU;Kaiseraugst;ePOS;ePOS;00300251;Deutsch;SBB CFF FFS;12;47.5387347238,7.72411196025
1264841.027;2641507.523;700;55.404;EI;Eiken;ePOS;ePOS;00304251;Deutsch;SBB CFF FFS;4;47.5329913675,7.98984935622
1266187.737;2624798.801;700;73.546;RFAU;Rheinfelden Augarten;ePOS;ePOS;00313252;Deutsch;SBB CFF FFS;11;47.5459453255,7.76803291375
1259159.873;2658036.857;700;31.302;BG;Brugg AG;ePOS;ePOS;00309261;Deutsch;SBB CFF FFS;-5;47.4806467546,8.20860975028
1265773.448;2638401.905;700;58.771;STS;Stein-Sackingen;ePOS;ePOS;00320251;Deutsch;SBB CFF FFS;7;47.5415658699,7.94868780531
1266417.934;2635484.728;700;61.852;MPF;Mumpf;S-POS;S-POS;00309252;Deutsch;SBB CFF FFS;7;47.5475260002,7.90999328827
1266790.353;2626634.372;700;71.605;RF;Rheinfelden;ePOS;ePOS;00301255;Deutsch;SBB CFF FFS;10;47.5512933168,7.79245115828
1266771.985;2626636.578;700;71.611;RF;Rheinfelden;ePOS;ePOS;00301254;Deutsch;SBB CFF FFS;10;47.5511280322,7.79247936559
1225257.137;2681659.618;665;0.036;ZG;Zug;ePOS;ePOS;02204256;Deutsch;SBB CFF FFS;-3;47.1732331507,8.51580995462
1216978.47;2681846.983;665;9.44;WCHW;Walchwil;S-POS;S-POS;;Deutsch;SBB CFF FFS;2;47.0987518105,8.51678093469
1211522.892;2684391.628;665;15.736;GD;Arth-Goldau;ePOS;ePOS;05004252;Deutsch;SBB CFF FFS;4;47.0493646917,8.54927946863
1223396.316;2681428.317;665;2.094;ZGFR;Zug Fridbach;ePOS;ePOS;15994251;Deutsch;SBB CFF FFS;0;47.1565255761,8.51242336321
1222408.547;2681250.365;665;3.138;ZGO;Zug Oberwil;S-POS;S-POS;ID 105904;Deutsch;SBB CFF FFS;1;47.1476634985,8.50989919878
1218040.421;2680929.688;665;7.988;WCHO;Walchwil Horndli;ePOS;ePOS;17112251;Deutsch;SBB CFF FFS;2;47.1084157911,8.50488917618
1216994.465;2681862.612;665;9.435;WCHW;Walchwil;ePOS;ePOS;02205251;Deutsch;SBB CFF FFS;2;47.098893739,8.51698968106
1224058.532;2681642.348;665;1.387;ZGCA;Zug Casino;S-POS;S-POS;ID 203902;Deutsch;SBB CFF FFS;-2;47.162455128,8.51536524629
1222386.45;2681264.904;665;3.155;ZGO;Zug Oberwil;S-POS;S-POS;ID 54243;Deutsch;SBB CFF FFS;1;47.1474629734,8.51008689119
1224689.901;2681753.563;665;0.622;ZGPP;Zug Postplatz;ePOS;ePOS;02300251;Deutsch;SBB CFF FFS;-2;47.1681198762,8.51694622737
1225301.483;2681626.512;664;29.221;ZG;Zug;ePOS;ePOS;02204255;Deutsch;SBB CFF FFS;1;47.1736360809,8.51538133038
1225299.823;2681625.889;664;29.223;ZG;Zug;ePOS;ePOS;02204253;Deutsch;SBB CFF FFS;1;47.1736212279,8.51537281285
1225336.098;2681669.514;664;29.184;ZG;Zug;ePOS;ePOS;02204251;Deutsch;SBB CFF FFS;1;47.1739420965,8.51595477587
1225303.186;2681627.092;664;29.22;ZG;Zug;ePOS;ePOS;02204254;Deutsch;SBB CFF FFS;1;47.173651326,8.51538928854
1227708.316;2682177.364;660;26.629;BAA;Baar;ePOS;ePOS;02206251;Deutsch;SBB CFF FFS;-10;47.1952146104,8.52308553858
1226977.645;2681771.665;660;27.539;BAAN;Baar Neufeld;ePOS;ePOS;15992251;Deutsch;SBB CFF FFS;-10;47.1886933598,8.51759982186
1226302.347;2681718.828;660;28.216;BAAL;Baar Lindenpark;ePOS;ePOS;15993251;Deutsch;SBB CFF FFS;-8;47.1826263453,8.51678031575
1226038.127;2679370.772;660;41.271;KMUE;Zug Chollermuli;S-POS;S-POS;ID 54242;Deutsch;SBB CFF FFS;-4;47.180535956,8.48575861602
1225730.56;2677220.117;660;43.596;CHAM;Cham;ePOS;ePOS;02203251;Deutsch;SBB CFF FFS;-1;47.1780243175,8.45733581553
1216238.747;2669681.28;660;57.09;BURN;Buchrain;S-POS;S-POS;ID 53941;Deutsch;SBB CFF FFS;5;47.093490106,8.35642692822
1216218.904;2669639.073;660;57.134;BURN;Buchrain;ePOS;ePOS;16350253;Deutsch;SBB CFF FFS;5;47.0933160701,8.3558680011
1227730.978;2682223.475;660;26.578;BAA;Baar;Bus Billettautomat;Andere;;Deutsch;SBB CFF FFS;-11;47.1954126958,8.52369810184
1225337.217;2680969.025;660;39.526;ZGSE;Zug Schutzengel;ePOS;ePOS;16187251;Deutsch;SBB CFF FFS;-5;47.1740382857,8.50671576969
1226240.474;2678299.321;660;42.402;CHAA;Cham Alpenblick;S-POS;S-POS;ID 53951;Deutsch;SBB CFF FFS;-3;47.1824835785,8.47165985923
1225736.218;2677201.17;660;43.611;CHAM;Cham;Bus-Betrieb;Andere;;Deutsch;SBB CFF FFS;-1;47.1780774174,8.4570868586
1224706.089;2676657.985;660;44.885;HUCH;Hunenberg Chamleten;S-POS;S-POS;ID 54015;Deutsch;SBB CFF FFS;1;47.1688756124,8.44974673296
1221650.727;2675229.182;660;49.014;RK;Rotkreuz;ePOS;ePOS;;Deutsch;SBB CFF FFS;2;47.1415594958,8.43039360815
1217497.723;2670978.925;660;55.282;LBD;Root D4;ePOS;ePOS;15997252;Deutsch;SBB CFF FFS;4;47.1046759151,8.37371462972
1215171.906;2668568.518;660;58.64;EBI;Ebikon;ePOS;ePOS;02200252;Deutsch;SBB CFF FFS;6;47.08401069,8.34160999106
1236834.34;2686169.791;660;14.507;ORDD;Oberrieden Dorf;S-POS;S-POS;02209252;Deutsch;SBB CFF FFS;-15;47.2767826874,8.57751233863
1227710.412;2682176.228;660;26.629;BAA;Baar;ePOS;ePOS;02206253;Deutsch;SBB CFF FFS;-10;47.1952336027,8.52307093142
1225323.573;2680957.607;660;39.531;ZGSE;Zug Schutzengel;ePOS;ePOS;16187252;Deutsch;SBB CFF FFS;-5;47.1739169703,8.5065627208
1226020.375;2679368.559;660;41.266;KMUE;Zug Chollermuli;ePOS;ePOS;02230251;Deutsch;SBB CFF FFS;-4;47.1803765613,8.48572629889
1225771.594;2677253.225;660;43.548;CHAM;Cham;ePOS;ePOS;02203254;Deutsch;SBB CFF FFS;-2;47.1783895103,8.45777956513
1225225.826;2676673.308;660;44.363;HUZY;Hunenberg Zythus;ePOS;ePOS;15996251;Deutsch;SBB CFF FFS;0;47.1735483566,8.45003716535
1234837.646;2687143.523;660;16.826;HGO;Horgen Oberdorf;ePOS;ePOS;02208253;Deutsch;SBB CFF FFS;-13;47.258697464,8.58999289972
1226206.275;2678264.706;660;42.448;CHAA;Cham Alpenblick;ePOS;ePOS;15995251;Deutsch;SBB CFF FFS;-2;47.1821800917,8.4711972873
1224783.419;2676666.861;660;44.809;HUCH;Hunenberg Chamleten;ePOS;ePOS;02306253;Deutsch;SBB CFF FFS;0;47.169570091,8.44987693677
1219336.871;2672544.342;660;52.856;GSK;Gisikon-Root;ePOS;ePOS;02201252;Deutsch;SBB CFF FFS;3;47.1210479955,8.39463072625
1236835.162;2686171.217;660;14.507;ORDD;Oberrieden Dorf;ePOS;ePOS;02209253;Deutsch;SBB CFF FFS;-15;47.276789894,8.57753134075
1226976.287;2681789.365;660;27.539;BAAN;Baar Neufeld;S-POS;S-POS;ID 53911;Deutsch;SBB CFF FFS;-10;47.188678957,8.51783309628
1226322.996;2681736.348;660;28.194;BAAL;Baar Lindenpark;S-POS;S-POS;ID 53910;Deutsch;SBB CFF FFS;-8;47.1828098947,8.5170151791
1225362.84;2681608.406;660;29.17;ZG;Zug;ePOS;ePOS;02204252;Deutsch;SBB CFF FFS;-7;47.1741901542,8.51515362267
1225310.733;2681577.551;660;38.842;ZG;Zug;S-POS;S-POS;ID 369915;Deutsch;SBB CFF FFS;-6;47.1737253152,8.51473722948
1221676.538;2675258.382;660;48.978;RK;Rotkreuz;S-POS;S-POS;02202253;Deutsch;SBB CFF FFS;1;47.1417883228,8.43078281935
1221677.305;2675257.052;660;48.979;RK;Rotkreuz;ePOS;ePOS;02202254;Deutsch;SBB CFF FFS;1;47.1417953726,8.43076541525
1249012.751;2658045.329;653;65.178;HDK;Hendschiken;ePOS;ePOS;02211252;Deutsch;SBB CFF FFS;-2;47.389386296,8.20740376194
1247274.636;2660116.01;653;67.891;DOT;Dottikon-Dintikon;ePOS;ePOS;02212251;Deutsch;SBB CFF FFS;-2;47.3735684315,8.23459354552
1236601.707;2668163.819;653;81.465;MI;Muri AG;S-POS;S-POS;02215253;Deutsch;SBB CFF FFS;5;47.2767951404,8.33952008363
1233307.355;2670178.868;653;85.399;BNZ;Benzenschwil;ePOS;ePOS;02216252;Deutsch;SBB CFF FFS;6;47.2469548898,8.36563547792
1230891.217;2671945.167;653;88.471;MUEH;Muhlau;S-POS;S-POS;ID 54074;Deutsch;SBB CFF FFS;8;47.2250342553,8.38857837967
1224499.576;2673202.795;653;95.044;OI;Oberruti;S-POS;S-POS;02219251;Deutsch;SBB CFF FFS;9;47.1674095928,8.40414400738
1239767.377;2666230.971;653;77.687;BOS;Boswil-Bunzen;ePOS;ePOS;02214252;Deutsch;SBB CFF FFS;4;47.3054636254,8.31444341402
1236604.947;2668161.305;653;81.461;MI;Muri AG;S-POS;S-POS;02215254;Deutsch;SBB CFF FFS;5;47.2768245402,8.33948735152
1221750.11;2675234.902;653;99.383;RK;Rotkreuz;ePOS;ePOS;02202255;Deutsch;SBB CFF FFS;11;47.1424527064,8.430485566
1226833.882;2672679.037;653;92.651;SINS;Sins;ePOS;ePOS;02218251;Deutsch;SBB CFF FFS;8;47.1884622566,8.39761272994
1221746.354;2675221.441;653;99.369;RK;Rotkreuz;andere;Andere;;Deutsch;SBB CFF FFS;11;47.1424204546,8.43030749664
1240747.799;2656394.344;651;32.868;BONI;Boniswil;ePOS;ePOS;02032252;Deutsch;SBB CFF FFS;10;47.3151954034,8.18449868274
1242241.363;2655729.285;651;34.494;HD;Hallwil;ePOS;ePOS;02031251;Deutsch;SBB CFF FFS;12;47.3286850184,8.17588862899
1224369.42;2664437.786;651;13.738;HO;Hochdorf;ePOS;ePOS;02024252;Deutsch;SBB CFF FFS;1;47.1671507121,8.28852813265
1235426.424;2657784.93;651;27.198;BW;Beinwil am See;ePOS;ePOS;02034251;Deutsch;SBB CFF FFS;7;47.267214386,8.20220488785
1237727.533;2657516.997;651;29.524;BWL;Birrwil;S-POS;S-POS;02033251;Deutsch;SBB CFF FFS;9;47.2879341515,8.19895910599
1244136.3;2654419.574;651;36.823;SE;Seon;ePOS;ePOS;02030252;Deutsch;SBB CFF FFS;12;47.3458373709,8.15879292786
1217807.976;2666876.993;651;5.902;WAB;Waldibrucke;ePOS;ePOS;02017252;Deutsch;SBB CFF FFS;-4;47.1078933031,8.31972584256
1220480.562;2667089.083;651;8.512;ESB;Eschenbach;ePOS;ePOS;02022252;Deutsch;SBB CFF FFS;-3;47.1319098829,8.32291655068
1222890.38;2666608.984;651;10.978;BLL;Ballwil;ePOS;ePOS;02023251;Deutsch;SBB CFF FFS;-2;47.1536328804,8.31694441933
1224091.432;2665193.815;651;12.891;HOSA;Hochdorf Schonau;ePOS;ePOS;02042251;Deutsch;SBB CFF FFS;0;47.1645763606,8.29845878963
1226436.997;2663783.875;651;15.941;BLG;Baldegg;ePOS;ePOS;02025251;Deutsch;SBB CFF FFS;3;47.1858103365,8.28019643301
1229506.339;2662600.396;651;19.348;GELF;Gelfingen;ePOS;ePOS;02026251;Deutsch;SBB CFF FFS;3;47.2135296712,8.26500903921
1230506.269;2661614.122;651;20.772;HIK;Hitzkirch;ePOS;ePOS;02027251;Deutsch;SBB CFF FFS;4;47.2226158682,8.25212707371
1249153.074;2655284.268;651;42.071;LB;Lenzburg;Andere;Andere;;Deutsch;SBB CFF FFS;14;47.3908857451,8.17085450537
1249161.784;2655278.126;651;42.08;LB;Lenzburg;BATS;BATS;;Deutsch;SBB CFF FFS;14;47.3909645965,8.17077423629
1220544.507;2667074.167;651;8.578;ESB;Eschenbach;ePOS;ePOS;02022252;Deutsch;SBB CFF FFS;-2;47.1324865329,8.32272945603
1231267.626;2660877.964;651;21.846;ESEE;Ermensee;S-POS;S-POS;ID 2019251;Deutsch;SBB CFF FFS;5;47.2295318476,8.24251110699
1249180.474;2655243.266;651;42.12;LB;Lenzburg;ePOS;ePOS;02119255;Deutsch;SBB CFF FFS;14;47.3911356142,8.17031485526
1249181.21;2655241.655;651;42.122;LB;Lenzburg;ePOS;ePOS;02119256;Deutsch;SBB CFF FFS;14;47.3911423687,8.17029360985
1224326.118;2664466.437;651;13.686;HO;Hochdorf;ePOS;ePOS;02024251;Deutsch;SBB CFF FFS;0;47.1667584525,8.28889980771
1225858.804;2663818.941;651;15.361;BLGK;Baldegg Kloster;S-POS;S-POS;ID 53917;Deutsch;SBB CFF FFS;1;47.1806065623,8.28057723466
1232898.4;2659466.753;651;24.149;MO;Mosen;ePOS;ePOS;02029252;Deutsch;SBB CFF FFS;7;47.2443277687,8.22409301813
1249179.733;2655244.915;651;42.118;LB;Lenzburg;ePOS;ePOS;02119258;Deutsch;SBB CFF FFS;14;47.3911288115,8.17033660332
1253384.633;2663173.351;650;22.266;MELH;Mellingen Heitersberg;S-POS;S-POS;ID 54068;Deutsch;SBB CFF FFS;0;47.4282338183,8.27593436121
1249080.646;2646223.784;650;41.553;AA;Aarau;ePOS;ePOS;02113255;Deutsch;SBB CFF FFS;11;47.3909320487,8.05084793315
1249082.252;2646223.182;650;41.553;AA;Aarau;ePOS;ePOS;02113258;Deutsch;SBB CFF FFS;11;47.3909465352,8.05084012596
1253367.482;2663151.592;650;22.292;MELH;Mellingen Heitersberg;ePOS;ePOS;16219253;Deutsch;SBB CFF FFS;0;47.4280816564,8.27564356158
1251821.625;2660122.462;650;25.929;MAEG;Magenwil;ePOS;ePOS;02106252;Deutsch;SBB CFF FFS;1;47.414462285,8.23528996342
1249118.372;2646316.985;650;41.452;AA;Aarau;BATS;BATS;02113270;Deutsch;SBB CFF FFS;10;47.3912648119,8.05208621222
1249116.942;2646317.549;650;41.452;AA;Aarau;BATS;BATS;02113263;Deutsch;SBB CFF FFS;10;47.391251911,8.05209353405
1249135.716;2646283.897;650;41.477;AA;Aarau;BATS;BATS;02113262;Deutsch;SBB CFF FFS;10;47.3914231269,8.05164977768
1251008.261;2658580.283;650;27.695;OTH;Othmarsingen;ePOS;ePOS;02105252;Deutsch;SBB CFF FFS;4;47.4072860825,8.21474978
1249241.95;2655235.229;650;31.972;LB;Lenzburg;ePOS;ePOS;02119257;Deutsch;SBB CFF FFS;7;47.391689192,8.17021600007
1249119.901;2646316.442;650;41.452;AA;Aarau;BATS;BATS;02113264;Deutsch;SBB CFF FFS;10;47.3912786018,8.05207917876
1249126.982;2646252.554;649;41.509;AA;Aarau;ePOS;ePOS;02113256;Deutsch;SBB CFF FFS;1;47.3913467738,8.05123375743
1249127.545;2646254.039;649;41.508;AA;Aarau;ePOS;ePOS;02113251;Deutsch;SBB CFF FFS;1;47.3913517332,8.05125348344
1249130.758;2646261.868;649;41.506;AA;Aarau;ePOS;ePOS;02113260;Deutsch;SBB CFF FFS;1;47.3913800813,8.05135750541
1249130.035;2646260.102;649;41.506;AA;Aarau;ePOS;ePOS;02113259;Deutsch;SBB CFF FFS;1;47.3913737027,8.05133404118
1255201.289;2658552.09;647;4.256;LUPF;Lupfig;ePOS;ePOS;02237252;Deutsch;SBB CFF FFS;0;47.4449993142,8.21492564116
1254266.127;2658758.428;647;5.213;BIRR;Birr;ePOS;ePOS;02247252;Deutsch;SBB CFF FFS;1;47.4365704302,8.21753813212
1248834.884;2651905.242;645;63.242;HU;Hunzenschwil;S-POS;S-POS;02104252;Deutsch;SBB CFF FFS;1;47.3882987756,8.12606539496
1251885.675;2654691.775;640;40.38;WI;Wildegg;ePOS;ePOS;02115252;Deutsch;SBB CFF FFS;2;47.4155116374,8.16334159239
1255900.761;2654934.42;640;36.163;SBAD;Schinznach Bad;ePOS;ePOS;02116251;Deutsch;SBB CFF FFS;1;47.4516019463,8.16705032848
1253342.932;2654921.495;640;38.762;HOBK;Holderbank AG;ePOS;ePOS;02128253;Deutsch;SBB CFF FFS;2;47.4285987131,8.16656447073
1251868.767;2654676.098;640;40.403;WI;Wildegg;ePOS;ePOS;02115252;Deutsch;SBB CFF FFS;2;47.4153608723,8.16313180161
1250496.268;2651972.884;640;43.488;RU;Rupperswil;ePOS;ePOS;02114252;Deutsch;SBB CFF FFS;4;47.4032356906,8.12715417184
1078690.689;2716954.743;634;3.539;STAF;Stabio;ePOS;ePOS;17519251;Italienisch;SBB CFF FFS;0;45.8497555795,8.94419414164
1108157.302;2703426.412;631;173.692;RZO;Ranzo-S. Abbondio;S-POS;S-POS;ID 54108;Italienisch;SBB CFF FFS;6;46.1169826116,8.77654966564
1111403.077;2709058.794;631;166.968;MAG;Magadino-Vira;ePOS;ePOS;05406252;Italienisch;SBB CFF FFS;3;46.1452879299,8.85014916831
1112122.264;2711918.745;631;163.959;QUA;Quartino;S-POS;S-POS;ID 54104;Italienisch;SBB CFF FFS;2;46.1512873975,8.887327953
1108734.305;2704070.89;631;172.824;GER;Gerra (Gambarogno);S-POS;S-POS;ID 53994;Italienisch;SBB CFF FFS;4;46.1220731396,8.78501296364
1110215.095;2705748.28;631;170.54;SN;S. Nazzaro;S-POS;S-POS;ID 54136;Italienisch;SBB CFF FFS;4;46.1351306269,8.80704315806
1113266.575;2718586.605;630;156.798;SAN;S. Antonino;S-POS;S-POS;ID 54135;Italienisch;SBB CFF FFS;-1;46.1604385943,8.97390564201
1115162.497;2710288.576;630;166.476;GDA;Gordola;BATS;BATS;;Italienisch;SBB CFF FFS;3;46.1789003605,8.86694802816
1115146.561;2710284.095;630;166.477;GDA;Gordola;BATS;BATS;;Italienisch;SBB CFF FFS;3;46.1787577642,8.86688625241
1114976.391;2709110.637;630;167.715;TEN;Tenero;ePOS;ePOS;05401254;Italienisch;SBB CFF FFS;4;46.177418377,8.85165290991
1114362.697;2705213.689;630;171.965;LO;Locarno;ePOS;ePOS;05400255;Italienisch;SBB CFF FFS;7;46.1725187525,8.80105882391
1114781.819;2711827.739;630;164.891;RIAZ;Riazzino;S-POS;S-POS;05412251;Italienisch;SBB CFF FFS;2;46.175222693,8.88678563775
1114373.458;2705251.645;630;171.927;LO;Locarno;FART;Andere;ID 259902;Italienisch;SBB CFF FFS;6;46.1726096092,8.8015526388
1114346.201;2705227.752;630;171.95;LO;Locarno;ePOS;ePOS;05400257;Italienisch;SBB CFF FFS;7;46.1723681866,8.80123717981
1114319.045;2705172.644;630;172.003;LO;Locarno;Altri;Andere;FART;Italienisch;SBB CFF FFS;7;46.1721325465,8.80051762658
1112333.157;2716143.648;630;159.452;CD;Cadenazzo;ePOS;ePOS;05404252;Italienisch;SBB CFF FFS;-1;46.1524691186,8.9420545609
1114766.428;2711824.816;630;164.89;RIAZ;Riazzino;BATS;BATS;;Italienisch;SBB CFF FFS;2;46.1750847507,8.88674411558
1114362.834;2705210.905;630;171.967;LO;Locarno;ePOS;ePOS;05400256;Italienisch;SBB CFF FFS;7;46.1725204195,8.80102281187
1114355.339;2705187.644;630;171.99;LO;Locarno;ePOS;ePOS;05400258;Italienisch;SBB CFF FFS;7;46.1724566409,8.80071998025
1200474.945;2689988.99;605;26.383;SK;Sisikon;S-POS;S-POS;ID 54155;Deutsch;SBB CFF FFS;1;46.9492624634,8.62074335654
1209078.655;2690732.016;600;16.98;SCHW;Schwyz;ePOS;ePOS;05006254;Deutsch;SBB CFF FFS;-12;47.026543759,8.63222140735
1209077.159;2690732.531;600;16.982;SCHW;Schwyz;ePOS;ePOS;05006253;Deutsch;SBB CFF FFS;-12;47.0265302335,8.63222788186
1206053.817;2689107.091;600;20.481;BRU;Brunnen;AAGS;Andere;AAGS;Deutsch;SBB CFF FFS;-11;46.9995584969,8.61025444364
1117195.717;2722757.657;600;150.955;BEL;Bellinzona;S-POS;S-POS;05213254;Italienisch;SBB CFF FFS;29;46.1950291432,9.02892202974
1117093.969;2722667.564;600;151.09;BEL;Bellinzona;ePOS;ePOS;;Italienisch;SBB CFF FFS;29;46.1941304682,9.02772853095
1114810.113;2720872.33;600;154.019;GIU;Giubiasco;ePOS;ePOS;05214253;Italienisch;SBB CFF FFS;29;46.1739146175,9.00388830619
1109118.234;2714897.451;600;165.231;RIB;Rivera-Bironico;ePOS;ePOS;05216251;Italienisch;SBB CFF FFS;38;46.1237679089,8.92513869674
1101647.022;2715443.776;600;174.014;TAV;Taverne-Torricella;ePOS;ePOS;05218251;Italienisch;SBB CFF FFS;42;46.0564791428,8.93036729182
1096020.64;2716851.311;600;180.437;LG;Lugano;Altri;Andere;;Italienisch;SBB CFF FFS;47;46.0056342088,8.94715258891
1095988.797;2716789.804;600;180.455;LG;Lugano;S-POS;S-POS;ID 54052;Italienisch;SBB CFF FFS;48;46.0053584554,8.94635085198
1087906.179;2719093.969;600;191.049;MAR;Maroggia-Melano;ePOS;ePOS;05303251;Italienisch;SBB CFF FFS;53;45.932263486,8.97404698533
1084662.616;2719541.055;600;194.593;CAP;Capolago-Riva S. Vitale;ePOS;ePOS;05304251;Italienisch;SBB CFF FFS;53;45.9030131909,8.97898844265
1076875.278;2723771.308;600;206.163;CHI;Chiasso;ePOS;ePOS;05307252;Italienisch;SBB CFF FFS;60;45.8322177171,9.03144514984
1216119.231;2677760.888;600;0.273;IM;Immensee;ePOS;ePOS;05003252;Deutsch;SBB CFF FFS;-16;47.0915160184,8.46281433142
1211495.43;2684432.09;600;8.891;GD;Arth-Goldau;ePOS;ePOS;05004251;Deutsch;SBB CFF FFS;-14;47.0491125434,8.54980678638
